Domain Code,Domain,Reporter Country Code (FAO),Reporter Countries,Partner Country Code (FAO),Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FT","Forestry Trade Flows","44","Colombia","138","Mexico","5922","Export Value","1640","Plywood","2017","2017","1000 US$","64","","Official data"
"FT","Forestry Trade Flows","44","Colombia","150","Netherlands","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","1","","Official data"
"FT","Forestry Trade Flows","44","Colombia","166","Panama","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","23","P","Provisional official data"
"FT","Forestry Trade Flows","44","Colombia","166","Panama","5922","Export Value","1640","Plywood","2017","2017","1000 US$","95","","Official data"
"FT","Forestry Trade Flows","44","Colombia","170","Peru","5922","Export Value","1640","Plywood","2017","2017","1000 US$","13","","Official data"
"FT","Forestry Trade Flows","44","Colombia","117","Republic of Korea","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","64","","Official data"
"FT","Forestry Trade Flows","44","Colombia","117","Republic of Korea","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","108","","Official data"
"FT","Forestry Trade Flows","44","Colombia","183","Romania","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","48","","Official data"
"FT","Forestry Trade Flows","44","Colombia","203","Spain","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","28","","Official data"
"FT","Forestry Trade Flows","44","Colombia","203","Spain","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","26","P","Provisional official data"
"FT","Forestry Trade Flows","44","Colombia","203","Spain","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","63","","Official data"
"FT","Forestry Trade Flows","44","Colombia","211","Switzerland","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","309","","Official data"
"FT","Forestry Trade Flows","44","Colombia","229","United Kingdom of Great Britain and Northern Ireland","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","17","P","Provisional official data"
"FT","Forestry Trade Flows","44","Colombia","229","United Kingdom of Great Britain and Northern Ireland","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","10","","Official data"
"FT","Forestry Trade Flows","44","Colombia","231","United States of America","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","2","","Official data"
"FT","Forestry Trade Flows","44","Colombia","231","United States of America","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","119","","Official data"
"FT","Forestry Trade Flows","44","Colombia","231","United States of America","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","7","","Official data"
"FT","Forestry Trade Flows","44","Colombia","237","Viet Nam","5922","Export Value","1651","Industrial roundwood, coniferous (export/import)","2017","2017","1000 US$","336","","Official data"
"FT","Forestry Trade Flows","44","Colombia","237","Viet Nam","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","635","P","Provisional official data"
"FT","Forestry Trade Flows","44","Colombia","237","Viet Nam","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","1395","","Official data"
"FT","Forestry Trade Flows","44","Colombia","237","Viet Nam","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","4479","","Official data"
"FT","Forestry Trade Flows","46","Congo","4","Algeria","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","582","","Official data"
"FT","Forestry Trade Flows","46","Congo","7","Angola","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","62","","Official data"
"FT","Forestry Trade Flows","46","Congo","7","Angola","5922","Export Value","1619","Wood chips and particles","2017","2017","1000 US$","4","","Official data"
"FT","Forestry Trade Flows","46","Congo","10","Australia","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","13","","Official data"
"FT","Forestry Trade Flows","46","Congo","10","Australia","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","10","","Official data"
"FT","Forestry Trade Flows","46","Congo","11","Austria","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","0","","Official data"
"FT","Forestry Trade Flows","46","Congo","11","Austria","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","357","","Official data"
"FT","Forestry Trade Flows","46","Congo","16","Bangladesh","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","21","","Official data"
"FT","Forestry Trade Flows","46","Congo","57","Belarus","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","79","","Official data"
"FT","Forestry Trade Flows","46","Congo","255","Belgium","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","114","","Official data"
"FT","Forestry Trade Flows","46","Congo","255","Belgium","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","529","","Official data"
"FT","Forestry Trade Flows","46","Congo","255","Belgium","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","1300","","Official data"
"FT","Forestry Trade Flows","46","Congo","27","Bulgaria","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","21","","Official data"
"FT","Forestry Trade Flows","46","Congo","32","Cameroon","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","7291","","Official data"
"FT","Forestry Trade Flows","46","Congo","32","Cameroon","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","821","","Official data"
"FT","Forestry Trade Flows","46","Congo","32","Cameroon","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","6546","","Official data"
"FT","Forestry Trade Flows","46","Congo","351","China","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","18434","","Official data"
"FT","Forestry Trade Flows","46","Congo","351","China","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","9491","","Official data"
"FT","Forestry Trade Flows","46","Congo","351","China","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","1190","","Official data"
"FT","Forestry Trade Flows","46","Congo","351","China","5922","Export Value","1640","Plywood","2017","2017","1000 US$","56","","Official data"
"FT","Forestry Trade Flows","46","Congo","167","Czechia","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","456","","Official data"
"FT","Forestry Trade Flows","46","Congo","167","Czechia","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","435","","Official data"
"FT","Forestry Trade Flows","46","Congo","167","Czechia","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","15","","Official data"
"FT","Forestry Trade Flows","46","Congo","250","Democratic Republic of the Congo","5922","Export Value","1640","Plywood","2017","2017","1000 US$","8","","Official data"
"FT","Forestry Trade Flows","46","Congo","54","Denmark","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","157","","Official data"
"FT","Forestry Trade Flows","46","Congo","56","Dominican Republic","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","29","","Official data"
"FT","Forestry Trade Flows","46","Congo","59","Egypt","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","17","","Official data"
"FT","Forestry Trade Flows","46","Congo","67","Finland","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","61","","Official data"
"FT","Forestry Trade Flows","46","Congo","68","France","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","120","","Official data"
"FT","Forestry Trade Flows","46","Congo","68","France","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","5804","","Official data"
"FT","Forestry Trade Flows","46","Congo","68","France","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","5900","","Official data"
"FT","Forestry Trade Flows","46","Congo","79","Germany","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","2510","","Official data"
"FT","Forestry Trade Flows","46","Congo","79","Germany","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","15","","Official data"
"FT","Forestry Trade Flows","46","Congo","79","Germany","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","5962","","Official data"
"FT","Forestry Trade Flows","46","Congo","84","Greece","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","27","","Official data"
"FT","Forestry Trade Flows","46","Congo","97","Hungary","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","717","","Official data"
"FT","Forestry Trade Flows","46","Congo","100","India","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","214","P","Provisional official data"
"FT","Forestry Trade Flows","46","Congo","101","Indonesia","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","509","","Official data"
"FT","Forestry Trade Flows","46","Congo","101","Indonesia","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","5","","Official data"
"FT","Forestry Trade Flows","46","Congo","104","Ireland","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","532","","Official data"
"FT","Forestry Trade Flows","46","Congo","106","Italy","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","20","","Official data"
"FT","Forestry Trade Flows","46","Congo","106","Italy","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","88","","Official data"
"FT","Forestry Trade Flows","46","Congo","106","Italy","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","2270","","Official data"
"FT","Forestry Trade Flows","46","Congo","110","Japan","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","24","","Official data"
"FT","Forestry Trade Flows","46","Congo","110","Japan","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","157","","Official data"
"FT","Forestry Trade Flows","46","Congo","118","Kuwait","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","151","","Official data"
"FT","Forestry Trade Flows","46","Congo","118","Kuwait","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","58","","Official data"
"FT","Forestry Trade Flows","46","Congo","118","Kuwait","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","6","","Official data"
"FT","Forestry Trade Flows","46","Congo","113","Kyrgyzstan","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","47","","Official data"
"FT","Forestry Trade Flows","46","Congo","121","Lebanon","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","394","","Official data"
"FT","Forestry Trade Flows","46","Congo","256","Luxembourg","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","2","","Official data"
"FT","Forestry Trade Flows","46","Congo","131","Malaysia","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","96","","Official data"
"FT","Forestry Trade Flows","46","Congo","137","Mauritius","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","535","","Official data"
"FT","Forestry Trade Flows","46","Congo","138","Mexico","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","253","","Official data"
"FT","Forestry Trade Flows","46","Congo","138","Mexico","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","41","","Official data"
"FT","Forestry Trade Flows","46","Congo","143","Morocco","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","80","","Official data"
"FT","Forestry Trade Flows","46","Congo","143","Morocco","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","544","","Official data"
"FT","Forestry Trade Flows","46","Congo","143","Morocco","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","96","","Official data"
"FT","Forestry Trade Flows","46","Congo","150","Netherlands","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","1296","","Official data"
"FT","Forestry Trade Flows","46","Congo","150","Netherlands","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","1092","","Official data"
"FT","Forestry Trade Flows","46","Congo","162","Norway","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","23","","Official data"
"FT","Forestry Trade Flows","46","Congo","221","Oman","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","58","","Official data"
"FT","Forestry Trade Flows","46","Congo","165","Pakistan","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","25","","Official data"
"FT","Forestry Trade Flows","46","Congo","165","Pakistan","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","167","","Official data"
"FT","Forestry Trade Flows","46","Congo","173","Poland","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","9","","Official data"
"FT","Forestry Trade Flows","46","Congo","173","Poland","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","69","","Official data"
"FT","Forestry Trade Flows","46","Congo","174","Portugal","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","2278","","Official data"
"FT","Forestry Trade Flows","46","Congo","174","Portugal","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","956","","Official data"
"FT","Forestry Trade Flows","46","Congo","174","Portugal","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","983","","Official data"
"FT","Forestry Trade Flows","46","Congo","117","Republic of Korea","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","102","","Official data"
"FT","Forestry Trade Flows","46","Congo","117","Republic of Korea","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","359","","Official data"
"FT","Forestry Trade Flows","46","Congo","117","Republic of Korea","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","608","","Official data"
"FT","Forestry Trade Flows","46","Congo","183","Romania","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","37","P","Provisional official data"
"FT","Forestry Trade Flows","46","Congo","183","Romania","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","299","","Official data"
"FT","Forestry Trade Flows","46","Congo","185","Russian Federation","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","109","","Official data"
"FT","Forestry Trade Flows","46","Congo","195","Senegal","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","12","","Official data"
"FT","Forestry Trade Flows","46","Congo","200","Singapore","5922","Export Value","1640","Plywood","2017","2017","1000 US$","2","","Official data"
"FT","Forestry Trade Flows","46","Congo","198","Slovenia","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","30","","Official data"
"FT","Forestry Trade Flows","46","Congo","202","South Africa","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","30","","Official data"
"FT","Forestry Trade Flows","46","Congo","203","Spain","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","67","","Official data"
"FT","Forestry Trade Flows","46","Congo","203","Spain","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","538","","Official data"
"FT","Forestry Trade Flows","46","Congo","203","Spain","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","1622","","Official data"
"FT","Forestry Trade Flows","46","Congo","210","Sweden","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","22","","Official data"
"FT","Forestry Trade Flows","46","Congo","211","Switzerland","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","615","","Official data"
"FT","Forestry Trade Flows","46","Congo","211","Switzerland","5922","Export Value","1640","Plywood","2017","2017","1000 US$","90","","Official data"
"FT","Forestry Trade Flows","46","Congo","216","Thailand","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","59","","Official data"
"FT","Forestry Trade Flows","46","Congo","222","Tunisia","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","35","","Official data"
"FT","Forestry Trade Flows","46","Congo","222","Tunisia","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","156","","Official data"
"FT","Forestry Trade Flows","46","Congo","222","Tunisia","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","344","","Official data"
"FT","Forestry Trade Flows","46","Congo","223","Turkey","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","65","","Official data"
"FT","Forestry Trade Flows","46","Congo","223","Turkey","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","93","","Official data"
"FT","Forestry Trade Flows","46","Congo","226","Uganda","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","0","","Official data"
"FT","Forestry Trade Flows","46","Congo","230","Ukraine","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","12","","Official data"
"FT","Forestry Trade Flows","46","Congo","225","United Arab Emirates","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","35","","Official data"
"FT","Forestry Trade Flows","46","Congo","225","United Arab Emirates","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","14","","Official data"
"FT","Forestry Trade Flows","46","Congo","229","United Kingdom of Great Britain and Northern Ireland","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","138","","Official data"
"FT","Forestry Trade Flows","46","Congo","229","United Kingdom of Great Britain and Northern Ireland","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","327","","Official data"
"FT","Forestry Trade Flows","46","Congo","231","United States of America","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","1165","","Official data"
"FT","Forestry Trade Flows","46","Congo","231","United States of America","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","1418","","Official data"
"FT","Forestry Trade Flows","46","Congo","234","Uruguay","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","58","","Official data"
"FT","Forestry Trade Flows","46","Congo","237","Viet Nam","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","1202","","Official data"
"FT","Forestry Trade Flows","46","Congo","237","Viet Nam","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","8270","","Official data"
"FT","Forestry Trade Flows","48","Costa Rica","4","Algeria","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","49","","Official data"
"FT","Forestry Trade Flows","48","Costa Rica","16","Bangladesh","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","21","P","Provisional official data"
"FT","Forestry Trade Flows","48","Costa Rica","16","Bangladesh","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","219","","Official data"
"FT","Forestry Trade Flows","48","Costa Rica","16","Bangladesh","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","40","","Official data"
"FT","Forestry Trade Flows","48","Costa Rica","33","Canada","5922","Export Value","1619","Wood chips and particles","2017","2017","1000 US$","112","P","Provisional official data"
"FT","Forestry Trade Flows","48","Costa Rica","33","Canada","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","47","","Official data"
"FT","Forestry Trade Flows","48","Costa Rica","351","China","5922","Export Value","1651","Industrial roundwood, coniferous (export/import)","2017","2017","1000 US$","8449","","Official data"
"FT","Forestry Trade Flows","48","Costa Rica","351","China","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","5202","P","Provisional official data"
"FT","Forestry Trade Flows","48","Costa Rica","351","China","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","65","","Official data"
"FT","Forestry Trade Flows","48","Costa Rica","351","China","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","2423","","Official data"
"FT","Forestry Trade Flows","48","Costa Rica","351","China","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","14","","Official data"
"FT","Forestry Trade Flows","48","Costa Rica","54","Denmark","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","292","","Official data"
"FT","Forestry Trade Flows","48","Costa Rica","56","Dominican Republic","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","6","","Official data"
"FT","Forestry Trade Flows","48","Costa Rica","79","Germany","5922","Export Value","1640","Plywood","2017","2017","1000 US$","38","","Official data"
"FT","Forestry Trade Flows","48","Costa Rica","95","Honduras","5922","Export Value","1640","Plywood","2017","2017","1000 US$","47","","Official data"
"FT","Forestry Trade Flows","48","Costa Rica","100","India","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","20811","P","Provisional official data"
"FT","Forestry Trade Flows","48","Costa Rica","100","India","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","108","","Official data"
"FT","Forestry Trade Flows","48","Costa Rica","100","India","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","18626","","Official data"
"FT","Forestry Trade Flows","48","Costa Rica","105","Israel","5922","Export Value","1619","Wood chips and particles","2017","2017","1000 US$","4","P","Provisional official data"
"FT","Forestry Trade Flows","48","Costa Rica","106","Italy","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","52","P","Provisional official data"
"FT","Forestry Trade Flows","48","Costa Rica","106","Italy","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","28","","Official data"
"FT","Forestry Trade Flows","48","Costa Rica","106","Italy","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","313","","Official data"
"FT","Forestry Trade Flows","48","Costa Rica","110","Japan","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","3","","Official data"
"FT","Forestry Trade Flows","48","Costa Rica","138","Mexico","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","7","","Official data"
"FT","Forestry Trade Flows","48","Costa Rica","150","Netherlands","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","1","","Official data"
"FT","Forestry Trade Flows","48","Costa Rica","157","Nicaragua","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","11","","Official data"
"FT","Forestry Trade Flows","48","Costa Rica","157","Nicaragua","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","27","","Official data"
"FT","Forestry Trade Flows","48","Costa Rica","157","Nicaragua","5922","Export Value","1671","Newsprint","2017","2017","1000 US$","8","P","Provisional official data"
"FT","Forestry Trade Flows","48","Costa Rica","166","Panama","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","1","","Official data"
"FT","Forestry Trade Flows","48","Costa Rica","166","Panama","5922","Export Value","1640","Plywood","2017","2017","1000 US$","43","","Official data"
"FT","Forestry Trade Flows","48","Costa Rica","203","Spain","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","633","P","Provisional official data"
"FT","Forestry Trade Flows","48","Costa Rica","211","Switzerland","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","3","","Official data"
"FT","Forestry Trade Flows","48","Costa Rica","211","Switzerland","5922","Export Value","1640","Plywood","2017","2017","1000 US$","10","","Official data"
"FT","Forestry Trade Flows","48","Costa Rica","216","Thailand","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","98","P","Provisional official data"
"FT","Forestry Trade Flows","48","Costa Rica","216","Thailand","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","19","","Official data"
"FT","Forestry Trade Flows","48","Costa Rica","223","Turkey","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","10","P","Provisional official data"
"FT","Forestry Trade Flows","48","Costa Rica","225","United Arab Emirates","5922","Export Value","1619","Wood chips and particles","2017","2017","1000 US$","44","P","Provisional official data"
"FT","Forestry Trade Flows","48","Costa Rica","229","United Kingdom of Great Britain and Northern Ireland","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","17","","Official data"
"FT","Forestry Trade Flows","48","Costa Rica","231","United States of America","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","2","","Official data"
"FT","Forestry Trade Flows","48","Costa Rica","231","United States of America","5922","Export Value","1619","Wood chips and particles","2017","2017","1000 US$","331","P","Provisional official data"
"FT","Forestry Trade Flows","48","Costa Rica","231","United States of America","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","947","","Official data"
"FT","Forestry Trade Flows","48","Costa Rica","231","United States of America","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","2","","Official data"
"FT","Forestry Trade Flows","48","Costa Rica","237","Viet Nam","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","2832","P","Provisional official data"
"FT","Forestry Trade Flows","48","Costa Rica","237","Viet Nam","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","24","","Official data"
"FT","Forestry Trade Flows","48","Costa Rica","237","Viet Nam","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","220","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","3","Albania","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","35","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","4","Algeria","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","277","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","10","Australia","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","24","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","10","Australia","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","32","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","11","Austria","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","114","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","11","Austria","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","46","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","14","Barbados","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","44","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","255","Belgium","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","10","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","255","Belgium","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","3458","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","255","Belgium","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","1572","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","255","Belgium","5922","Export Value","1640","Plywood","2017","2017","1000 US$","446","","Official data"
